fiscal_year,quarter,master_project_code,tenure_category,employee_count,total_employees,percentage
2022,2,MSACEIL1,0 - <3,1,8,12.5
2022,2,MSACEIL1,12 - <15,1,8,12.5
2022,2,MSACEIL1,3 - <6,5,8,62.5
2022,2,MSACEIL1,6 - <9,1,8,12.5
2022,2,MSACEMC1,12 - <15,1,9,11.11
2022,2,MSACEMC1,3 - <6,4,9,44.44
2022,2,MSACEMC1,6 - <9,2,9,22.22
2022,2,MSACEMC1,9 - <12,1,9,11.11
2022,2,MSACEMC1,>15,1,9,11.11
2022,2,MSACEMC2,12 - <15,2,6,33.33
2022,2,MSACEMC2,6 - <9,1,6,16.67
2022,2,MSACEMC2,9 - <12,2,6,33.33
2022,2,MSACEMC2,>15,1,6,16.67
2022,2,MSACEPU1,0 - <3,2,24,8.33
2022,2,MSACEPU1,12 - <15,2,24,8.33
2022,2,MSACEPU1,3 - <6,5,24,20.83
2022,2,MSACEPU1,6 - <9,5,24,20.83
2022,2,MSACEPU1,9 - <12,6,24,25.0
2022,2,MSACEPU1,>15,4,24,16.67
2022,2,MSACEPU2,12 - <15,1,3,33.33
2022,2,MSACEPU2,6 - <9,1,3,33.33
2022,2,MSACEPU2,9 - <12,1,3,33.33
2022,2,MSADSRTP,0 - <3,1,42,2.38
2022,2,MSADSRTP,12 - <15,6,42,14.29
2022,2,MSADSRTP,3 - <6,7,42,16.67
2022,2,MSADSRTP,6 - <9,5,42,11.9
2022,2,MSADSRTP,9 - <12,7,42,16.67
2022,2,MSADSRTP,>15,15,42,35.71
2022,2,MSADSRTP,Unknown,1,42,2.38
2022,2,MSAGBD22,0 - <3,1,10,10.0
2022,2,MSAGBD22,3 - <6,2,10,20.0
2022,2,MSAGBD22,6 - <9,1,10,10.0
2022,2,MSAGBD22,9 - <12,2,10,20.0
2022,2,MSAGBD22,>15,2,10,20.0
2022,2,MSAGBD22,Unknown,2,10,20.0
2022,2,MSAGBG22,0 - <3,3,24,12.5
2022,2,MSAGBG22,12 - <15,1,24,4.17
2022,2,MSAGBG22,3 - <6,8,24,33.33
2022,2,MSAGBG22,6 - <9,6,24,25.0
2022,2,MSAGBG22,9 - <12,5,24,20.83
2022,2,MSAGBG22,>15,1,24,4.17
2022,2,MSAGBT22,0 - <3,1,1,100.0
2022,2,MSAIPHYD,0 - <3,16,75,21.33
2022,2,MSAIPHYD,12 - <15,7,75,9.33
2022,2,MSAIPHYD,3 - <6,25,75,33.33
2022,2,MSAIPHYD,6 - <9,8,75,10.67
2022,2,MSAIPHYD,9 - <12,8,75,10.67
2022,2,MSAIPHYD,>15,11,75,14.67
2022,2,MSAPS401,12 - <15,1,4,25.0
2022,2,MSAPS401,3 - <6,1,4,25.0
2022,2,MSAPS401,6 - <9,1,4,25.0
2022,2,MSAPS401,9 - <12,1,4,25.0
2022,2,MSASK404,12 - <15,2,12,16.67
2022,2,MSASK404,3 - <6,2,12,16.67
2022,2,MSASK404,6 - <9,3,12,25.0
2022,2,MSASK404,9 - <12,1,12,8.33
2022,2,MSASK404,>15,3,12,25.0
2022,2,MSASK404,Unknown,1,12,8.33
2022,2,MSATLPZ1,12 - <15,2,8,25.0
2022,2,MSATLPZ1,3 - <6,1,8,12.5
2022,2,MSATLPZ1,6 - <9,2,8,25.0
2022,2,MSATLPZ1,>15,3,8,37.5
2022,2,MSAUD301,0 - <3,1,9,11.11
2022,2,MSAUD301,12 - <15,1,9,11.11
2022,2,MSAUD301,3 - <6,1,9,11.11
2022,2,MSAUD301,6 - <9,2,9,22.22
2022,2,MSAUD301,9 - <12,1,9,11.11
2022,2,MSAUD301,>15,3,9,33.33
2022,2,MSAUTOAS,0 - <3,1,7,14.29
2022,2,MSAUTOAS,12 - <15,1,7,14.29
2022,2,MSAUTOAS,3 - <6,1,7,14.29
2022,2,MSAUTOAS,9 - <12,1,7,14.29
2022,2,MSAUTOAS,>15,3,7,42.86
2022,2,MSAVSIVS,0 - <3,1,15,6.67
2022,2,MSAVSIVS,12 - <15,2,15,13.33
2022,2,MSAVSIVS,3 - <6,1,15,6.67
2022,2,MSAVSIVS,6 - <9,4,15,26.67
2022,2,MSAVSIVS,9 - <12,1,15,6.67
2022,2,MSAVSIVS,>15,6,15,40.0
2022,2,MSAZHPCP,0 - <3,2,9,22.22
2022,2,MSAZHPCP,12 - <15,1,9,11.11
2022,2,MSAZHPCP,6 - <9,2,9,22.22
2022,2,MSAZHPCP,9 - <12,1,9,11.11
2022,2,MSAZHPCP,>15,2,9,22.22
2022,2,MSAZHPCP,Unknown,1,9,11.11
2022,2,MSAZMKTP,3 - <6,1,1,100.0
2022,2,MSAZMLPZ,0 - <3,2,6,33.33
2022,2,MSAZMLPZ,12 - <15,2,6,33.33
2022,2,MSAZMLPZ,3 - <6,2,6,33.33
2022,2,MSAZNEPZ,3 - <6,5,12,41.67
2022,2,MSAZNEPZ,6 - <9,1,12,8.33
2022,2,MSAZNEPZ,9 - <12,2,12,16.67
2022,2,MSAZNEPZ,>15,3,12,25.0
2022,2,MSAZNEPZ,Unknown,1,12,8.33
2022,2,MSAZPRPZ,0 - <3,1,4,25.0
2022,2,MSAZPRPZ,3 - <6,2,4,50.0
2022,2,MSAZPRPZ,9 - <12,1,4,25.0
2022,2,MSBMCHD,0 - <3,1,4,25.0
2022,2,MSBMCHD,3 - <6,3,4,75.0
2022,2,MSBPCSST,3 - <6,1,4,25.0
2022,2,MSBPCSST,6 - <9,1,4,25.0
2022,2,MSBPCSST,9 - <12,2,4,50.0
2022,2,MSBPMSCT,Unknown,1,1,100.0
2022,2,MSBW4STP,0 - <3,1,10,10.0
2022,2,MSBW4STP,12 - <15,1,10,10.0
2022,2,MSBW4STP,6 - <9,1,10,10.0
2022,2,MSBW4STP,9 - <12,1,10,10.0
2022,2,MSBW4STP,>15,2,10,20.0
2022,2,MSBW4STP,Unknown,4,10,40.0
2022,2,MSCAPHSP,0 - <3,3,14,21.43
2022,2,MSCAPHSP,3 - <6,4,14,28.57
2022,2,MSCAPHSP,6 - <9,2,14,14.29
2022,2,MSCAPHSP,9 - <12,2,14,14.29
2022,2,MSCAPHSP,>15,2,14,14.29
2022,2,MSCAPHSP,Unknown,1,14,7.14
2022,2,MSCARHSP,0 - <3,8,36,22.22
2022,2,MSCARHSP,12 - <15,2,36,5.56
2022,2,MSCARHSP,3 - <6,18,36,50.0
2022,2,MSCARHSP,6 - <9,2,36,5.56
2022,2,MSCARHSP,9 - <12,5,36,13.89
2022,2,MSCARHSP,>15,1,36,2.78
2022,2,MSCCAHY1,0 - <3,8,46,17.39
2022,2,MSCCAHY1,12 - <15,2,46,4.35
2022,2,MSCCAHY1,3 - <6,18,46,39.13
2022,2,MSCCAHY1,6 - <9,5,46,10.87
2022,2,MSCCAHY1,9 - <12,7,46,15.22
2022,2,MSCCAHY1,>15,6,46,13.04
2022,2,MSCCPST1,0 - <3,8,54,14.81
2022,2,MSCCPST1,12 - <15,4,54,7.41
2022,2,MSCCPST1,3 - <6,15,54,27.78
2022,2,MSCCPST1,6 - <9,10,54,18.52
2022,2,MSCCPST1,9 - <12,10,54,18.52
2022,2,MSCCPST1,>15,6,54,11.11
2022,2,MSCCPST1,Unknown,1,54,1.85
2022,2,MSCEDHSP,0 - <3,2,19,10.53
2022,2,MSCEDHSP,12 - <15,2,19,10.53
2022,2,MSCEDHSP,3 - <6,9,19,47.37
2022,2,MSCEDHSP,6 - <9,2,19,10.53
2022,2,MSCEDHSP,9 - <12,3,19,15.79
2022,2,MSCEDHSP,>15,1,19,5.26
2022,2,MSCEHSTP,0 - <3,18,147,12.24
2022,2,MSCEHSTP,12 - <15,14,147,9.52
2022,2,MSCEHSTP,3 - <6,48,147,32.65
2022,2,MSCEHSTP,6 - <9,35,147,23.81
2022,2,MSCEHSTP,9 - <12,11,147,7.48
2022,2,MSCEHSTP,>15,21,147,14.29
2022,2,MSCEL401,3 - <6,1,5,20.0
2022,2,MSCEL401,6 - <9,1,5,20.0
2022,2,MSCEL401,>15,2,5,40.0
2022,2,MSCEL401,Unknown,1,5,20.0
2022,2,MSCESHSP,0 - <3,18,82,21.95
2022,2,MSCESHSP,12 - <15,3,82,3.66
2022,2,MSCESHSP,3 - <6,24,82,29.27
2022,2,MSCESHSP,6 - <9,10,82,12.2
2022,2,MSCESHSP,9 - <12,10,82,12.2
2022,2,MSCESHSP,>15,16,82,19.51
2022,2,MSCESHSP,Unknown,1,82,1.22
2022,2,MSCFSENG,0 - <3,9,67,13.43
2022,2,MSCFSENG,12 - <15,9,67,13.43
2022,2,MSCFSENG,3 - <6,23,67,34.33
2022,2,MSCFSENG,6 - <9,13,67,19.4
2022,2,MSCFSENG,9 - <12,7,67,10.45
2022,2,MSCFSENG,>15,6,67,8.96
2022,2,MSCFSSRE,9 - <12,1,2,50.0
2022,2,MSCFSSRE,>15,1,2,50.0
2022,2,MSCGAHYD,0 - <3,5,31,16.13
2022,2,MSCGAHYD,12 - <15,2,31,6.45
2022,2,MSCGAHYD,3 - <6,7,31,22.58
2022,2,MSCGAHYD,6 - <9,8,31,25.81
2022,2,MSCGAHYD,9 - <12,3,31,9.68
2022,2,MSCGAHYD,>15,5,31,16.13
2022,2,MSCGAHYD,Unknown,1,31,3.23
2022,2,MSCHC301,12 - <15,1,5,20.0
2022,2,MSCHC301,3 - <6,1,5,20.0
2022,2,MSCHC301,>15,2,5,40.0
2022,2,MSCHC301,Unknown,1,5,20.0
2022,2,MSCIO302,3 - <6,3,8,37.5
2022,2,MSCIO302,6 - <9,1,8,12.5
2022,2,MSCIO302,9 - <12,1,8,12.5
2022,2,MSCIO302,>15,1,8,12.5
2022,2,MSCIO302,Unknown,2,8,25.0
2022,2,MSCIO501,12 - <15,1,5,20.0
2022,2,MSCIO501,3 - <6,1,5,20.0
2022,2,MSCIO501,>15,1,5,20.0
2022,2,MSCIO501,Unknown,2,5,40.0
2022,2,MSCISCOS,0 - <3,4,26,15.38
2022,2,MSCISCOS,3 - <6,8,26,30.77
2022,2,MSCISCOS,6 - <9,4,26,15.38
2022,2,MSCISCOS,9 - <12,6,26,23.08
2022,2,MSCISCOS,>15,4,26,15.38
2022,2,MSCONCH1,12 - <15,1,10,10.0
2022,2,MSCONCH1,3 - <6,4,10,40.0
2022,2,MSCONCH1,9 - <12,5,10,50.0
2022,2,MSCONCH2,0 - <3,4,13,30.77
2022,2,MSCONCH2,3 - <6,5,13,38.46
2022,2,MSCONCH2,6 - <9,3,13,23.08
2022,2,MSCONCH2,>15,1,13,7.69
2022,2,MSCONHU3,0 - <3,17,75,22.67
2022,2,MSCONHU3,12 - <15,4,75,5.33
2022,2,MSCONHU3,3 - <6,22,75,29.33
2022,2,MSCONHU3,6 - <9,17,75,22.67
2022,2,MSCONHU3,9 - <12,8,75,10.67
2022,2,MSCONHU3,>15,6,75,8.0
2022,2,MSCONHU3,Unknown,1,75,1.33
2022,2,MSCONHY1,3 - <6,2,11,18.18
2022,2,MSCONHY1,6 - <9,2,11,18.18
2022,2,MSCONHY1,9 - <12,2,11,18.18
2022,2,MSCONHY1,>15,5,11,45.45
2022,2,MSCONHY2,0 - <3,6,37,16.22
2022,2,MSCONHY2,12 - <15,1,37,2.7
2022,2,MSCONHY2,3 - <6,18,37,48.65
2022,2,MSCONHY2,6 - <9,6,37,16.22
2022,2,MSCONHY2,9 - <12,2,37,5.41
2022,2,MSCONHY2,>15,3,37,8.11
2022,2,MSCONHY2,Unknown,1,37,2.7
2022,2,MSCONPU1,0 - <3,4,16,25.0
2022,2,MSCONPU1,12 - <15,1,16,6.25
2022,2,MSCONPU1,3 - <6,2,16,12.5
2022,2,MSCONPU1,6 - <9,3,16,18.75
2022,2,MSCONPU1,9 - <12,2,16,12.5
2022,2,MSCONPU1,>15,4,16,25.0
2022,2,MSCPMPS1,Unknown,1,1,100.0
2022,2,MSCPTRH5,>15,2,3,66.67
2022,2,MSCPTRH5,Unknown,1,3,33.33
2022,2,MSCPXOMS,0 - <3,3,19,15.79
2022,2,MSCPXOMS,12 - <15,4,19,21.05
2022,2,MSCPXOMS,3 - <6,5,19,26.32
2022,2,MSCPXOMS,6 - <9,1,19,5.26
2022,2,MSCPXOMS,9 - <12,2,19,10.53
2022,2,MSCPXOMS,>15,4,19,21.05
2022,2,MSCPXSRE,0 - <3,5,31,16.13
2022,2,MSCPXSRE,12 - <15,3,31,9.68
2022,2,MSCPXSRE,3 - <6,9,31,29.03
2022,2,MSCPXSRE,6 - <9,3,31,9.68
2022,2,MSCPXSRE,9 - <12,2,31,6.45
2022,2,MSCPXSRE,>15,6,31,19.35
2022,2,MSCPXSRE,Unknown,3,31,9.68
2022,2,MSCRM1CP,0 - <3,5,78,6.41
2022,2,MSCRM1CP,12 - <15,11,78,14.1
2022,2,MSCRM1CP,3 - <6,20,78,25.64
2022,2,MSCRM1CP,6 - <9,9,78,11.54
2022,2,MSCRM1CP,9 - <12,9,78,11.54
2022,2,MSCRM1CP,>15,23,78,29.49
2022,2,MSCRM1CP,Unknown,1,78,1.28
2022,2,MSCRM1DP,0 - <3,2,10,20.0
2022,2,MSCRM1DP,3 - <6,1,10,10.0
2022,2,MSCRM1DP,6 - <9,2,10,20.0
2022,2,MSCRM1DP,9 - <12,2,10,20.0
2022,2,MSCRM1DP,>15,2,10,20.0
2022,2,MSCRM1DP,Unknown,1,10,10.0
2022,2,MSCRM3CP,0 - <3,2,13,15.38
2022,2,MSCRM3CP,12 - <15,1,13,7.69
2022,2,MSCRM3CP,3 - <6,2,13,15.38
2022,2,MSCRM3CP,6 - <9,2,13,15.38
2022,2,MSCRM3CP,>15,5,13,38.46
2022,2,MSCRM3CP,Unknown,1,13,7.69
2022,2,MSCRM3OP,0 - <3,6,41,14.63
2022,2,MSCRM3OP,12 - <15,3,41,7.32
2022,2,MSCRM3OP,3 - <6,9,41,21.95
2022,2,MSCRM3OP,6 - <9,10,41,24.39
2022,2,MSCRM3OP,9 - <12,9,41,21.95
2022,2,MSCRM3OP,>15,3,41,7.32
2022,2,MSCRM3OP,Unknown,1,41,2.44
2022,2,MSCRMBST,0 - <3,10,46,21.74
2022,2,MSCRMBST,3 - <6,22,46,47.83
2022,2,MSCRMBST,6 - <9,5,46,10.87
2022,2,MSCRMBST,>15,7,46,15.22
2022,2,MSCRMBST,Unknown,2,46,4.35
2022,2,MSCRMCIP,0 - <3,6,42,14.29
2022,2,MSCRMCIP,12 - <15,5,42,11.9
2022,2,MSCRMCIP,3 - <6,9,42,21.43
2022,2,MSCRMCIP,6 - <9,7,42,16.67
2022,2,MSCRMCIP,9 - <12,5,42,11.9
2022,2,MSCRMCIP,>15,10,42,23.81
2022,2,MSCRMCMP,0 - <3,2,37,5.41
2022,2,MSCRMCMP,12 - <15,7,37,18.92
2022,2,MSCRMCMP,3 - <6,6,37,16.22
2022,2,MSCRMCMP,6 - <9,10,37,27.03
2022,2,MSCRMCMP,9 - <12,3,37,8.11
2022,2,MSCRMCMP,>15,9,37,24.32
2022,2,MSCRMDTP,0 - <3,2,30,6.67
2022,2,MSCRMDTP,12 - <15,3,30,10.0
2022,2,MSCRMDTP,3 - <6,7,30,23.33
2022,2,MSCRMDTP,6 - <9,6,30,20.0
2022,2,MSCRMDTP,9 - <12,5,30,16.67
2022,2,MSCRMDTP,>15,6,30,20.0
2022,2,MSCRMDTP,Unknown,1,30,3.33
2022,2,MSCRMFPP,0 - <3,1,10,10.0
2022,2,MSCRMFPP,3 - <6,6,10,60.0
2022,2,MSCRMFPP,6 - <9,2,10,20.0
2022,2,MSCRMFPP,9 - <12,1,10,10.0
2022,2,MSCRMMNP,0 - <3,1,16,6.25
2022,2,MSCRMMNP,3 - <6,9,16,56.25
2022,2,MSCRMMNP,6 - <9,4,16,25.0
2022,2,MSCRMMNP,9 - <12,2,16,12.5
2022,2,MSCRMMP1,3 - <6,7,12,58.33
2022,2,MSCRMMP1,6 - <9,3,12,25.0
2022,2,MSCRMMP1,9 - <12,1,12,8.33
2022,2,MSCRMMP1,>15,1,12,8.33
2022,2,MSCRMMP2,3 - <6,6,12,50.0
2022,2,MSCRMMP2,6 - <9,3,12,25.0
2022,2,MSCRMMP2,9 - <12,1,12,8.33
2022,2,MSCRMMP2,>15,2,12,16.67
2022,2,MSCRMODP,0 - <3,1,7,14.29
2022,2,MSCRMODP,12 - <15,1,7,14.29
2022,2,MSCRMODP,3 - <6,2,7,28.57
2022,2,MSCRMODP,9 - <12,1,7,14.29
2022,2,MSCRMODP,>15,2,7,28.57
2022,2,MSCRMPSP,3 - <6,1,2,50.0
2022,2,MSCRMPSP,>15,1,2,50.0
2022,2,MSCRMPWA,0 - <3,6,45,13.33
2022,2,MSCRMPWA,12 - <15,5,45,11.11
2022,2,MSCRMPWA,3 - <6,13,45,28.89
2022,2,MSCRMPWA,6 - <9,10,45,22.22
2022,2,MSCRMPWA,9 - <12,7,45,15.56
2022,2,MSCRMPWA,>15,4,45,8.89
2022,2,MSCSCHZ2,0 - <3,1,19,5.26
2022,2,MSCSCHZ2,12 - <15,4,19,21.05
2022,2,MSCSCHZ2,3 - <6,1,19,5.26
2022,2,MSCSCHZ2,6 - <9,8,19,42.11
2022,2,MSCSCHZ2,9 - <12,3,19,15.79
2022,2,MSCSCHZ2,>15,2,19,10.53
2022,2,MSCSME12,12 - <15,2,18,11.11
2022,2,MSCSME12,3 - <6,4,18,22.22
2022,2,MSCSME12,6 - <9,2,18,11.11
2022,2,MSCSME12,9 - <12,4,18,22.22
2022,2,MSCSME12,>15,5,18,27.78
2022,2,MSCSME12,Unknown,1,18,5.56
2022,2,MSCSME13,0 - <3,7,99,7.07
2022,2,MSCSME13,12 - <15,16,99,16.16
2022,2,MSCSME13,3 - <6,13,99,13.13
2022,2,MSCSME13,6 - <9,24,99,24.24
2022,2,MSCSME13,9 - <12,13,99,13.13
2022,2,MSCSME13,>15,25,99,25.25
2022,2,MSCSME13,Unknown,1,99,1.01
2022,2,MSCSMEDX,0 - <3,2,17,11.76
2022,2,MSCSMEDX,12 - <15,1,17,5.88
2022,2,MSCSMEDX,6 - <9,4,17,23.53
2022,2,MSCSMEDX,9 - <12,5,17,29.41
2022,2,MSCSMEDX,>15,4,17,23.53
2022,2,MSCSMEDX,Unknown,1,17,5.88
2022,2,MSCSXHSP,0 - <3,4,27,14.81
2022,2,MSCSXHSP,12 - <15,1,27,3.7
2022,2,MSCSXHSP,3 - <6,10,27,37.04
2022,2,MSCSXHSP,6 - <9,5,27,18.52
2022,2,MSCSXHSP,9 - <12,5,27,18.52
2022,2,MSCSXHSP,>15,2,27,7.41
2022,2,MSCTEMCI,12 - <15,1,1,100.0
2022,2,MSD15PZ1,0 - <3,5,20,25.0
2022,2,MSD15PZ1,12 - <15,2,20,10.0
2022,2,MSD15PZ1,3 - <6,7,20,35.0
2022,2,MSD15PZ1,6 - <9,1,20,5.0
2022,2,MSD15PZ1,9 - <12,1,20,5.0
2022,2,MSD15PZ1,>15,4,20,20.0
2022,2,MSDEV401,0 - <3,1,7,14.29
2022,2,MSDEV401,12 - <15,1,7,14.29
2022,2,MSDEV401,3 - <6,3,7,42.86
2022,2,MSDEV401,6 - <9,1,7,14.29
2022,2,MSDEV401,9 - <12,1,7,14.29
2022,2,MSDPEPZ1,0 - <3,1,18,5.56
2022,2,MSDPEPZ1,12 - <15,1,18,5.56
2022,2,MSDPEPZ1,3 - <6,7,18,38.89
2022,2,MSDPEPZ1,6 - <9,2,18,11.11
2022,2,MSDPEPZ1,9 - <12,3,18,16.67
2022,2,MSDPEPZ1,>15,4,18,22.22
2022,2,MSDPGHZ3,0 - <3,1,5,20.0
2022,2,MSDPGHZ3,3 - <6,2,5,40.0
2022,2,MSDPGHZ3,6 - <9,1,5,20.0
2022,2,MSDPGHZ3,9 - <12,1,5,20.0
2022,2,MSEAFICZ,>15,1,1,100.0
2022,2,MSEAFIH3,0 - <3,2,20,10.0
2022,2,MSEAFIH3,12 - <15,3,20,15.0
2022,2,MSEAFIH3,3 - <6,6,20,30.0
2022,2,MSEAFIH3,6 - <9,5,20,25.0
2022,2,MSEAFIH3,9 - <12,3,20,15.0
2022,2,MSEAFIH3,>15,1,20,5.0
2022,2,MSEAFIM1,12 - <15,1,10,10.0
2022,2,MSEAFIM1,3 - <6,3,10,30.0
2022,2,MSEAFIM1,6 - <9,4,10,40.0
2022,2,MSEAFIM1,9 - <12,1,10,10.0
2022,2,MSEAFIM1,>15,1,10,10.0
2022,2,MSEAFIP1,0 - <3,4,11,36.36
2022,2,MSEAFIP1,3 - <6,5,11,45.45
2022,2,MSEAFIP1,6 - <9,1,11,9.09
2022,2,MSEAFIP1,>15,1,11,9.09
2022,2,MSEAFNH1,9 - <12,3,4,75.0
2022,2,MSEAFNH1,>15,1,4,25.0
2022,2,MSEASFIN,12 - <15,3,13,23.08
2022,2,MSEASFIN,3 - <6,1,13,7.69
2022,2,MSEASFIN,9 - <12,2,13,15.38
2022,2,MSEASFIN,>15,6,13,46.15
2022,2,MSEASFIN,Unknown,1,13,7.69
2022,2,MSELVST1,12 - <15,1,4,25.0
2022,2,MSELVST1,6 - <9,1,4,25.0
2022,2,MSELVST1,9 - <12,1,4,25.0
2022,2,MSELVST1,>15,1,4,25.0
2022,2,MSEMS301,0 - <3,2,15,13.33
2022,2,MSEMS301,3 - <6,7,15,46.67
2022,2,MSEMS301,6 - <9,1,15,6.67
2022,2,MSEMS301,9 - <12,1,15,6.67
2022,2,MSEMS301,>15,3,15,20.0
2022,2,MSEMS301,Unknown,1,15,6.67
2022,2,MSEPICDS,0 - <3,20,181,11.05
2022,2,MSEPICDS,12 - <15,20,181,11.05
2022,2,MSEPICDS,3 - <6,46,181,25.41
2022,2,MSEPICDS,6 - <9,36,181,19.89
2022,2,MSEPICDS,9 - <12,23,181,12.71
2022,2,MSEPICDS,>15,34,181,18.78
2022,2,MSEPICDS,Unknown,2,181,1.1
2022,2,MSEQSHST,0 - <3,5,37,13.51
2022,2,MSEQSHST,12 - <15,1,37,2.7
2022,2,MSEQSHST,3 - <6,16,37,43.24
2022,2,MSEQSHST,6 - <9,7,37,18.92
2022,2,MSEQSHST,9 - <12,4,37,10.81
2022,2,MSEQSHST,>15,4,37,10.81
2022,2,MSESI301,6 - <9,1,4,25.0
2022,2,MSESI301,9 - <12,1,4,25.0
2022,2,MSESI301,>15,1,4,25.0
2022,2,MSESI301,Unknown,1,4,25.0
2022,2,MSEVRSTP,0 - <3,4,33,12.12
2022,2,MSEVRSTP,12 - <15,4,33,12.12
2022,2,MSEVRSTP,3 - <6,13,33,39.39
2022,2,MSEVRSTP,6 - <9,5,33,15.15
2022,2,MSEVRSTP,9 - <12,4,33,12.12
2022,2,MSEVRSTP,>15,3,33,9.09
2022,2,MSFNOHU2,3 - <6,1,4,25.0
2022,2,MSFNOHU2,9 - <12,2,4,50.0
2022,2,MSFNOHU2,>15,1,4,25.0
2022,2,MSFNOHU3,3 - <6,5,12,41.67
2022,2,MSFNOHU3,6 - <9,2,12,16.67
2022,2,MSFNOHU3,9 - <12,2,12,16.67
2022,2,MSFNOHU3,>15,2,12,16.67
2022,2,MSFNOHU3,Unknown,1,12,8.33
2022,2,MSFNOMU1,6 - <9,3,4,75.0
2022,2,MSFNOMU1,>15,1,4,25.0
2022,2,MSFNOPU1,0 - <3,1,3,33.33
2022,2,MSFNOPU1,6 - <9,2,3,66.67
2022,2,MSFNOSTP,>15,1,1,100.0
2022,2,MSFNOTV2,0 - <3,9,29,31.03
2022,2,MSFNOTV2,3 - <6,16,29,55.17
2022,2,MSFNOTV2,6 - <9,1,29,3.45
2022,2,MSFNOTV2,9 - <12,1,29,3.45
2022,2,MSFNOTV2,>15,2,29,6.9
2022,2,MSFRA701,6 - <9,1,3,33.33
2022,2,MSFRA701,9 - <12,1,3,33.33
2022,2,MSFRA701,>15,1,3,33.33
2022,2,MSFSTRST,0 - <3,6,26,23.08
2022,2,MSFSTRST,12 - <15,5,26,19.23
2022,2,MSFSTRST,3 - <6,2,26,7.69
2022,2,MSFSTRST,6 - <9,3,26,11.54
2022,2,MSFSTRST,9 - <12,1,26,3.85
2022,2,MSFSTRST,>15,9,26,34.62
2022,2,MSFTTRIG,3 - <6,7,16,43.75
2022,2,MSFTTRIG,6 - <9,5,16,31.25
2022,2,MSFTTRIG,9 - <12,3,16,18.75
2022,2,MSFTTRIG,>15,1,16,6.25
2022,2,MSGDIVSH,12 - <15,1,6,16.67
2022,2,MSGDIVSH,6 - <9,2,6,33.33
2022,2,MSGDIVSH,>15,2,6,33.33
2022,2,MSGDIVSH,Unknown,1,6,16.67
2022,2,MSGDSCM3,12 - <15,1,1,100.0
2022,2,MSGDSCM4,12 - <15,1,1,100.0
2022,2,MSGDUS3D,0 - <3,10,62,16.13
2022,2,MSGDUS3D,12 - <15,3,62,4.84
2022,2,MSGDUS3D,3 - <6,19,62,30.65
2022,2,MSGDUS3D,6 - <9,15,62,24.19
2022,2,MSGDUS3D,9 - <12,7,62,11.29
2022,2,MSGDUS3D,>15,8,62,12.9
2022,2,MSGDV1SD,0 - <3,5,28,17.86
2022,2,MSGDV1SD,12 - <15,3,28,10.71
2022,2,MSGDV1SD,3 - <6,8,28,28.57
2022,2,MSGDV1SD,6 - <9,8,28,28.57
2022,2,MSGDV1SD,9 - <12,1,28,3.57
2022,2,MSGDV1SD,>15,2,28,7.14
2022,2,MSGDV1SD,Unknown,1,28,3.57
2022,2,MSGDVRST,12 - <15,1,3,33.33
2022,2,MSGDVRST,6 - <9,1,3,33.33
2022,2,MSGDVRST,9 - <12,1,3,33.33
2022,2,MSGMXBLS,0 - <3,10,41,24.39
2022,2,MSGMXBLS,12 - <15,3,41,7.32
2022,2,MSGMXBLS,3 - <6,12,41,29.27
2022,2,MSGMXBLS,6 - <9,7,41,17.07
2022,2,MSGMXBLS,>15,9,41,21.95
2022,2,MSGMXBOX,0 - <3,6,33,18.18
2022,2,MSGMXBOX,12 - <15,4,33,12.12
2022,2,MSGMXBOX,3 - <6,5,33,15.15
2022,2,MSGMXBOX,6 - <9,3,33,9.09
2022,2,MSGMXBOX,9 - <12,6,33,18.18
2022,2,MSGMXBOX,>15,8,33,24.24
2022,2,MSGMXBOX,Unknown,1,33,3.03
2022,2,MSHRC403,0 - <3,2,6,33.33
2022,2,MSHRC403,12 - <15,2,6,33.33
2022,2,MSHRC403,6 - <9,1,6,16.67
2022,2,MSHRC403,Unknown,1,6,16.67
2022,2,MSHRECC4,6 - <9,1,2,50.0
2022,2,MSHRECC4,Unknown,1,2,50.0
2022,2,MSIBPMST,>15,1,1,100.0
2022,2,MSIDCY22,3 - <6,2,3,66.67
2022,2,MSIDCY22,6 - <9,1,3,33.33
2022,2,MSIGDSTP,9 - <12,1,1,100.0
2022,2,MSIIVSBN,6 - <9,1,1,100.0
2022,2,MSINC401,0 - <3,3,24,12.5
2022,2,MSINC401,12 - <15,3,24,12.5
2022,2,MSINC401,3 - <6,3,24,12.5
2022,2,MSINC401,6 - <9,4,24,16.67
2022,2,MSINC401,9 - <12,4,24,16.67
2022,2,MSINC401,>15,6,24,25.0
2022,2,MSINC401,Unknown,1,24,4.17
2022,2,MSINCENT,3 - <6,1,2,50.0
2022,2,MSINCENT,6 - <9,1,2,50.0
2022,2,MSINDTPM,>15,1,1,100.0
2022,2,MSIOTHS2,0 - <3,5,61,8.2
2022,2,MSIOTHS2,12 - <15,9,61,14.75
2022,2,MSIOTHS2,3 - <6,7,61,11.48
2022,2,MSIOTHS2,6 - <9,9,61,14.75
2022,2,MSIOTHS2,9 - <12,15,61,24.59
2022,2,MSIOTHS2,>15,16,61,26.23
2022,2,MSIOTOVS,0 - <3,4,36,11.11
2022,2,MSIOTOVS,12 - <15,4,36,11.11
2022,2,MSIOTOVS,3 - <6,5,36,13.89
